GHI,DNI,DHI,Temperature,Tilted Irradiance (Adjusted)
4,34,4,6.9,25.314793431048265
0,0,0,4.0,0.0
0,0,0,-9.0,0.0
652,828,95,28.0,801.5742652899692
107,0,107,-1.6,100.38295882702045
0,0,0,0.8,0.0
0,0,0,2.0,0.0
0,0,0,-5.300000000000001,0.0
768,781,146,28.9,806.1678810423649
436,717,87,21.9,626.4419238969521
315,110,249,25.3,295.1563642938741
644,711,155,29.0,742.6090509241236
124,121,93,24.200000000000003,165.4274423816991
132,20,125,13.7,122.83010461495203
0,0,0,0.4,0.0
0,0,0,17.400000000000002,0.0
0,0,0,8.0,0.0
127,340,63,-1.1,312.7613788638215
161,167,113,5.0,236.03633268168315
210,24,197,4.1000000000000005,200.77069308992185
57,0,57,3.6,52.23266341183937
0,0,0,-10.5,0.0
801,860,124,26.700000000000003,863.223173366977
0,0,0,-6.4,0.0
0,0,0,-10.8,0.0
2,0,2,2.0,1.846137941356388
152,43,133,9.4,152.97556709730867
0,0,0,12.6,0.0
0,0,0,-1.5,0.0
599,669,167,14.5,763.6231087032072
0,0,0,15.4,0.0
614,200,434,28.9,524.3769013383686
0,0,0,2.4000000000000004,0.0
0,0,0,1.4,0.0
0,0,0,-1.8,0.0
342,344,182,0.5,470.63187606905615
0,0,0,-3.0,0.0
0,0,0,4.5,0.0
158,152,113,5.1000000000000005,205.3470317145808
0,0,0,1.9,0.0
0,0,0,11.4,0.0
17,101,14,-8.200000000000001,65.11925517041534
0,0,0,-3.9,0.0
744,980,72,16.2,959.9978908115332
0,0,0,-12.5,0.0
0,0,0,20.0,0.0
0,0,0,10.5,0.0
511,923,66,2.8000000000000003,836.4072504422352
0,0,0,20.200000000000003,0.0
0,0,0,8.3,0.0
0,0,0,11.0,0.0
25,0,25,18.6,21.33723758406733
93,27,84,18.1,93.69775057262038
340,342,175,26.6,425.167390771814
698,875,92,28.6,836.5394283014307
14,0,14,24.200000000000003,11.620236767708116
0,0,0,-5.4,0.0
0,0,0,-1.1,0.0
6,15,6,5.800000000000001,12.651663976952422
0,0,0,0.7000000000000001,0.0
0,0,0,27.1,0.0
0,0,0,14.9,0.0
14,0,14,6.300000000000001,12.670635232121636
0,0,0,13.0,0.0
0,0,0,-3.3000000000000003,0.0
0,0,0,1.8,0.0
0,0,0,-0.4,0.0
0,0,0,3.0,0.0
277,724,58,1.0,553.1424097838353
0,0,0,3.1,0.0
492,825,70,21.4,771.3511823769851
27,0,27,3.9,24.707836505101287
16,0,16,25.700000000000003,13.179673771451236
290,782,54,3.7,620.2044472051759
422,582,128,26.3,549.7539317169775
0,0,0,0.0,0.0
680,495,285,23.0,687.1524942727565
0,0,0,15.0,0.0
699,826,110,28.700000000000003,790.1489363828523
0,0,0,-1.1,0.0
189,420,81,0.9,408.0265782828352
179,51,154,20.8,173.49288560121283
11,0,11,21.4,9.259285284380145
0,0,0,23.200000000000003,0.0
26,73,22,12.4,66.85632913585926
0,0,0,15.7,0.0
914,849,147,19.700000000000003,899.3672807816902
0,0,0,0.4,0.0
0,0,0,-1.1,0.0
0,0,0,3.4000000000000004,0.0
0,0,0,13.3,0.0
47,80,37,20.5,74.11598438764601
0,0,0,19.0,0.0
13,5,13,23.4,13.161204532459092
697,857,95,25.9,810.6294022630674
0,0,0,11.2,0.0
0,0,0,1.8,0.0
83,0,83,16.6,71.53542345225856
490,689,115,26.1,680.2899317711524
642,877,80,18.8,869.376849164414
0,0,0,15.6,0.0
681,840,101,20.5,816.9208068089192
5,44,6,0.2,31.371025463590403
0,0,0,19.6,0.0
91,164,47,4.2,150.98116108737293
0,0,0,11.9,0.0
284,648,69,18.2,576.6499217991048
0,0,0,-1.4,0.0
167,441,66,0.8,347.2935432773784
75,0,75,11.9,66.11795867545736
594,527,240,1.6,731.4694118005566
0,0,0,-0.1,0.0
534,257,333,29.700000000000003,494.3534295413571
247,153,180,25.200000000000003,273.2085426394595
0,0,0,-2.4000000000000004,0.0
8,0,8,13.6,6.99557739392685
0,0,0,1.8,0.0
0,0,0,2.1,0.0
0,0,0,-1.5,0.0
242,501,89,-6.4,467.83906297829134
0,0,0,17.7,0.0
34,210,22,9.5,161.76721441345316
352,141,266,1.3,378.472213479909
0,0,0,15.6,0.0
0,0,0,5.300000000000001,0.0
0,0,0,2.0,0.0
0,0,0,14.7,0.0
147,362,68,11.7,336.7066997045196
967,927,98,27.1,892.1627181491727
0,0,0,1.9,0.0
383,885,66,-4.3,778.6624685990367
0,0,0,1.1,0.0
116,0,116,14.7,100.9010324511286
0,0,0,14.5,0.0
58,0,58,24.1,48.16529179300942
0,0,0,12.9,0.0
66,89,53,2.7,114.2558952609196
688,406,324,27.700000000000003,624.497301631383
0,0,0,19.0,0.0
0,0,0,13.7,0.0
0,0,0,20.200000000000003,0.0
0,0,0,13.9,0.0
45,0,45,11.7,39.70849901285512
0,0,0,22.1,0.0
274,14,262,14.2,241.6394850491655
0,0,0,17.5,0.0
28,0,28,3.2,25.70509563068818
0,0,0,4.800000000000001,0.0
0,0,0,20.700000000000003,0.0
311,658,74,16.1,528.1335541715705
163,36,148,12.2,160.005908013395
0,0,0,1.2000000000000002,0.0
275,48,244,23.700000000000003,243.3959090304403
0,0,0,15.5,0.0
448,925,57,0.2,862.8643467958444
165,117,125,23.1,195.7924102999177
507,164,379,17.5,476.3904132737744
23,0,23,4.7,20.97029205329168
610,572,216,22.3,672.7802601929385
39,0,39,18.2,33.35147856428491
2,14,2,2.2,7.967195161079022
0,0,0,16.7,0.0
816,812,137,26.9,834.7676785076902
0,0,0,8.9,0.0
126,562,42,-4.800000000000001,464.559184797354
686,874,94,17.1,846.528399140796
727,874,97,27.6,848.6942997830416
0,0,0,1.6,0.0
0,0,0,15.4,0.0
0,0,0,2.2,0.0
0,0,0,4.7,0.0
0,0,0,21.700000000000003,0.0
0,0,0,15.9,0.0
217,71,184,2.4000000000000004,231.33016977755537
0,0,0,21.4,0.0
4,26,4,19.1,14.81277197160298
373,372,179,27.8,456.525421774078
0,0,0,8.5,0.0
0,0,0,4.7,0.0
0,0,0,22.200000000000003,0.0
0,0,0,14.7,0.0
46,101,36,24.9,93.26203623949576
0,0,0,1.9,0.0
117,2,115,11.1,103.69908661638468
189,630,52,-0.9,532.2631703714087
0,0,0,4.1000000000000005,0.0
0,0,0,18.9,0.0
120,143,85,25.1,156.2011598314464
625,252,404,27.9,550.0537302344659
0,0,0,16.0,0.0
0,0,0,10.5,0.0
0,0,0,21.9,0.0
0,0,0,-6.1000000000000005,0.0
0,0,0,10.8,0.0
33,0,33,-1.8,30.986894418004727
0,0,0,1.4,0.0
0,0,0,-10.4,0.0
287,392,136,-0.9,465.5644612965434
0,0,0,16.0,0.0
80,346,38,18.4,201.63770448222908
796,777,150,29.0,805.46246473587
2,5,2,19.5,3.666539611184495
0,0,0,27.3,0.0
14,52,12,-1.7000000000000002,38.63971062168281
300,47,270,-3.3000000000000003,301.21281608196387
0,0,0,9.9,0.0
0,0,0,7.7,0.0
0,0,0,-0.2,0.0
11,49,10,19.5,37.55722247649534
792,556,297,24.1,739.2503562540169
341,142,252,4.1000000000000005,365.7770717893577
11,0,11,8.0,9.877117421868384
0,0,0,-3.4000000000000004,0.0
0,0,0,22.0,0.0
0,0,0,19.1,0.0
0,0,0,11.6,0.0
488,380,246,27.1,531.9335211722255
812,672,217,29.5,758.23183468104
59,139,42,19.8,110.57332255731914
31,123,23,10.1,80.64063041174502
122,256,71,-0.1,259.98031041002906
839,790,152,29.5,818.1188936038261
397,616,110,25.5,549.8082839978779
0,0,0,21.8,0.0
0,0,0,8.1,0.0
898,883,108,27.9,864.2920078867202
0,0,0,6.1000000000000005,0.0
25,4,25,5.0,25.382148336845425
603,892,89,4.2,920.223518035969
206,571,55,14.4,394.7798771412102
255,148,188,11.3,293.3188377084957
0,0,0,-8.3,0.0
72,0,72,20.700000000000003,60.81748427475828
182,337,91,1.2000000000000002,310.071050389231
0,0,0,-1.5,0.0
257,219,161,5.4,331.0307990936259
0,0,0,-2.3000000000000003,0.0
0,0,0,17.400000000000002,0.0
281,24,262,23.200000000000003,240.3077149369672
150,601,43,-1.3,423.3965971492065
115,267,63,18.3,205.7479152828202
0,0,0,20.5,0.0
0,0,0,11.7,0.0
789,619,245,30.5,738.1502931724422
144,26,128,13.7,136.07292916346273
34,0,34,20.1,28.804874871374317
6,0,6,26.6,4.919743379745798
668,864,80,23.700000000000003,806.4516123177227
0,0,0,-4.800000000000001,0.0
0,0,0,12.8,0.0
3,4,3,24.700000000000003,4.689029058238012
39,0,39,8.8,34.88809499307181
0,0,0,19.3,0.0
1,0,1,4.4,0.913009288656676
10,24,9,4.2,23.36422984294302
610,216,419,18.9,557.6966957703872
0,0,0,9.4,0.0
88,0,88,3.7,80.60301590700644
0,0,0,12.1,0.0
0,0,0,7.1000000000000005,0.0
0,0,0,-2.6,0.0
77,4,76,-2.0,74.52791038377818
0,0,0,8.8,0.0
425,202,292,23.0,425.1666196050418
195,79,161,10.8,204.2761676589434
0,0,0,20.8,0.0
244,480,94,-3.0,458.5459155532204
83,0,83,2.4000000000000004,76.4755656316591
277,416,124,-5.0,458.75683304928657
333,796,63,3.6,712.5347143051038
615,882,79,21.5,793.3079368659307
0,0,0,7.1000000000000005,0.0
0,0,0,20.1,0.0
0,0,0,4.800000000000001,0.0
27,144,20,-3.9,98.47525347732548
0,0,0,5.800000000000001,0.0
33,0,33,11.7,29.11956594276042
65,92,42,13.7,108.10275367002173
560,852,79,25.9,793.9760417564667
0,0,0,9.1,0.0
0,0,0,14.3,0.0
0,0,0,20.0,0.0
214,10,207,15.8,188.09427632482735
64,0,64,14.3,55.77683842034646
27,0,27,16.8,23.247925151728463
92,299,48,21.6,244.50964590344591
478,891,63,12.5,823.1684601792028
0,0,0,10.0,0.0
0,0,0,19.9,0.0
0,0,0,16.900000000000002,0.0
0,0,0,9.1,0.0
0,0,0,6.9,0.0
0,0,0,-5.4,0.0
440,885,61,7.7,800.2225432893379
0,0,0,4.5,0.0
764,719,184,28.6,783.6914471232071
7,3,7,0.1,8.436024660058413
0,0,0,9.5,0.0
49,120,37,22.700000000000003,92.40414217219708
643,480,266,24.200000000000003,653.9896536053077
84,76,66,15.7,101.53193252965109
0,0,0,22.3,0.0
445,868,69,7.4,804.3841464068529
593,815,91,24.200000000000003,749.7497917581444
0,0,0,11.8,0.0
90,163,62,6.800000000000001,173.56092156489166
0,0,0,-2.4000000000000004,0.0
354,390,173,4.7,491.261708792394
103,0,103,11.2,91.10420619502456
748,864,99,25.1,840.3202439054014
0,0,0,16.0,0.0
35,0,35,2.5,32.23406212566322
641,287,370,28.9,548.0438173494297
0,0,0,11.5,0.0
0,0,0,15.8,0.0
0,0,0,10.5,0.0
179,25,166,23.200000000000003,159.85283368110368
164,4,161,13.1,144.9209830886753
0,0,0,-2.1,0.0
0,0,0,17.900000000000002,0.0
113,0,113,-1.5,105.9645454530986
0,0,0,-0.4,0.0
0,0,0,16.5,0.0
0,0,0,3.4000000000000004,0.0
0,0,0,21.3,0.0
201,30,184,17.2,182.957651374477
911,914,99,26.3,898.7778655721049
0,0,0,15.6,0.0
0,0,0,-0.7000000000000001,0.0
0,0,0,-1.9,0.0
0,0,0,1.8,0.0
0,0,0,16.5,0.0
922,857,143,19.200000000000003,911.8314963297944
0,0,0,14.9,0.0
620,917,86,4.1000000000000005,904.6817000661692
0,0,0,4.800000000000001,0.0
0,0,0,19.6,0.0
807,950,100,6.4,1010.7103870589452
0,0,0,0.3,0.0
0,0,0,13.7,0.0
0,0,0,12.7,0.0
6,0,6,26.200000000000003,4.929803061767316
0,0,0,12.3,0.0
34,0,34,4.9,30.971059733341225
0,0,0,-4.0,0.0
420,90,350,22.6,373.6299401461729
0,0,0,2.9000000000000004,0.0
255,113,197,23.9,259.7420433333704
50,0,50,16.0,43.2193746109669
0,0,0,0.7000000000000001,0.0
294,21,277,16.2,258.93345683022204
0,0,0,14.1,0.0
0,0,0,1.2000000000000002,0.0
0,0,0,21.700000000000003,0.0
0,0,0,0.4,0.0
0,0,0,21.3,0.0
0,0,0,2.8000000000000003,0.0
912,885,118,26.1,881.7183658850078
0,0,0,3.2,0.0
235,9,228,4.3,217.20362143525787
6,0,6,16.5,5.173750350789131
0,0,0,16.0,0.0
294,630,71,22.8,489.7051507336161
0,0,0,3.6,0.0
0,0,0,20.5,0.0
276,281,162,7.800000000000001,384.4923793598404
0,0,0,1.3,0.0
692,603,199,19.1,723.7763563804489
0,0,0,9.9,0.0
3,35,4,-0.7000000000000001,26.09527466906653
576,696,154,-0.2,803.7477781634199
879,915,103,26.5,902.0686232772904
0,0,0,19.3,0.0
733,794,137,19.0,851.9755564199165
0,0,0,-0.4,0.0
0,0,0,16.8,0.0
976,910,112,23.3,901.7330113581312
0,0,0,21.4,0.0
96,195,62,4.0,199.52381345055016
0,0,0,-1.0,0.0
287,671,67,20.6,490.1705031250546
0,0,0,2.9000000000000004,0.0
138,2,137,0.3,129.1792289112361
219,405,97,23.6,344.74710129110906
0,0,0,10.4,0.0
89,173,57,23.0,168.05810371642434
0,0,0,1.2000000000000002,0.0
129,586,37,11.2,455.5377825666481
413,869,64,-1.9,780.0502936655776
0,0,0,-1.4,0.0
0,0,0,12.6,0.0
697,262,449,28.700000000000003,586.9004837042897
0,0,0,23.0,0.0
0,0,0,19.200000000000003,0.0
0,0,0,18.4,0.0
101,260,57,22.8,193.4591661901852
0,0,0,9.0,0.0
0,0,0,5.9,0.0
0,0,0,20.200000000000003,0.0
714,710,183,6.6000000000000005,856.6279634265993
763,755,157,28.0,796.2517256243217
1,0,1,17.0,0.8601959580437055
37,65,31,14.9,71.2482185772981
93,194,58,18.0,160.28219676920585
479,904,65,-1.9,868.9319211770904
762,772,148,25.6,807.0072695489451
0,0,0,18.6,0.0
704,829,134,7.300000000000001,916.6322150130628
448,350,231,23.200000000000003,480.9432332027234
0,0,0,0.5,0.0
141,3,139,20.200000000000003,120.2878871325797
673,787,112,31.3,755.8449206954486
254,147,189,2.8000000000000003,298.95111016523714
6,0,6,5.2,5.45793636789702
374,72,322,14.3,348.65122876722666
202,233,125,9.5,277.122386876848
0,0,0,7.9,0.0
791,841,111,29.200000000000003,829.0704268374435
723,385,379,26.1,656.1783312386276
0,0,0,11.1,0.0
0,0,0,15.1,0.0
0,0,0,14.5,0.0
0,0,0,0.2,0.0
0,0,0,-0.5,0.0
84,125,62,16.6,142.1330229365402
0,0,0,11.4,0.0
260,65,225,16.5,246.5550331116364
0,0,0,-0.5,0.0
0,0,0,23.4,0.0
321,467,128,14.8,448.0289839984784
660,801,114,17.3,800.5475635722254
0,0,0,21.700000000000003,0.0
14,0,14,9.2,12.500458944590957
653,775,121,21.8,768.9502512999336
478,103,389,23.6,417.2452389158175
47,0,47,25.5,38.75469212488895
0,0,0,1.4,0.0
0,0,0,-2.4000000000000004,0.0
0,0,0,18.0,0.0
0,0,0,-3.2,0.0
205,423,87,-0.5,420.103500112292
612,898,89,-0.6000000000000001,919.637417595212
67,0,67,15.4,58.08246165255607
2,24,3,-0.4,16.6737289754716
0,0,0,1.8,0.0
530,868,85,2.4000000000000004,822.7228372277731
2,2,2,19.0,2.5898398930943816
526,191,372,27.5,473.0207730562511
320,413,145,1.8,498.8582080958304
223,9,215,14.4,195.788897726338
72,0,72,10.5,63.89574697334284
856,820,131,29.5,827.4060842990551
0,0,0,24.200000000000003,0.0
131,0,131,3.5,120.0983986933316
109,166,74,20.5,158.5918219389164
799,964,122,5.9,1040.2362067291842
5,48,5,20.6,31.292571155171743
0,0,0,0.3,0.0
105,1,104,11.7,92.71422418244136
0,0,0,-0.9,0.0
30,0,30,7.6,26.98789137883955
264,552,82,22.8,439.9080528589944
645,917,90,0.5,963.4715029923588
0,0,0,16.1,0.0
112,37,99,17.8,110.299652292028
0,0,0,20.200000000000003,0.0
0,0,0,22.1,0.0
0,0,0,18.5,0.0
292,640,68,22.9,492.978585585826
797,825,130,18.1,870.6582708711853
0,0,0,23.1,0.0
426,186,300,22.3,410.8382604167867
302,566,99,-11.8,601.2595702006802
0,0,0,17.8,0.0
472,896,74,1.6,852.9567290882809
695,278,433,26.1,600.307999757746
0,0,0,9.9,0.0
0,0,0,-0.8,0.0
0,0,0,18.2,0.0
18,0,18,14.5,15.672146282690164
277,801,48,5.2,681.2669907714209
203,19,192,9.9,188.1146949975505
0,0,0,1.2000000000000002,0.0
0,0,0,7.9,0.0
468,826,67,21.8,754.619468413524
231,12,220,24.1,193.30409392966868
0,0,0,18.7,0.0
2,11,2,11.6,8.176310420438712
483,760,97,18.5,673.3684191298855
35,180,24,-6.0,144.62345714117438
443,683,113,6.7,686.594775746781
0,0,0,-3.1,0.0
605,322,350,14.6,607.9680953408755
0,0,0,-2.6,0.0
209,279,119,24.3,313.6517470363537
465,313,255,27.9,481.3857779369432
0,0,0,19.200000000000003,0.0
20,6,20,21.8,19.689103011468543
131,2,129,25.5,108.16768551747876
0,0,0,-0.8,0.0
0,0,0,23.5,0.0
600,360,328,8.0,644.8938717782493
0,0,0,19.3,0.0
0,0,0,19.8,0.0
0,0,0,-16.1,0.0
0,0,0,5.6000000000000005,0.0
1,2,1,20.6,1.7244518414942591
81,320,41,2.4000000000000004,258.157814030002
55,3,54,22.9,47.43067810993415
0,0,0,15.3,0.0
0,0,0,-3.7,0.0
962,940,104,18.0,950.203967826827
0,0,0,23.700000000000003,0.0
0,0,0,1.7000000000000002,0.0
0,0,0,2.8000000000000003,0.0
129,268,73,2.3000000000000003,237.52699853319592
0,0,0,5.800000000000001,0.0
0,0,0,10.4,0.0
0,0,0,-1.4,0.0
619,846,98,4.6000000000000005,878.0427019110973
0,0,0,2.3000000000000003,0.0
45,0,45,12.6,39.538741878742
85,370,38,17.400000000000002,217.0821688575092
60,3,59,23.0,51.61373445755616
2,8,2,9.8,4.810045529003128
932,925,110,19.6,932.1630458917464
0,0,0,16.5,0.0
151,4,148,22.8,127.31780190923897
0,0,0,14.4,0.0
664,599,218,20.5,734.6980015916955
0,0,0,23.0,0.0
0,0,0,22.0,0.0
0,0,0,21.0,0.0
0,0,0,2.8000000000000003,0.0
0,0,0,3.9,0.0
141,219,88,4.5,221.3992668004758
0,0,0,1.9,0.0
0,0,0,19.9,0.0
0,0,0,22.0,0.0
0,0,0,15.4,0.0
0,0,0,14.7,0.0
67,0,67,3.1,61.53670496669487
620,293,344,28.6,529.5467419313113
0,0,0,0.0,0.0
0,0,0,9.8,0.0
0,0,0,20.200000000000003,0.0
724,652,197,27.9,737.650774688603
670,377,356,14.2,667.2475442193878
0,0,0,10.9,0.0
120,25,109,1.8,122.3475938851184
2,15,2,0.3,10.560831861513917
0,0,0,5.4,0.0
1,0,1,6.9,0.9025304532175944
524,945,65,0.1,873.249116028434
0,0,0,20.8,0.0
583,788,101,24.700000000000003,724.3434129702073
0,0,0,-5.300000000000001,0.0
403,598,118,25.700000000000003,546.4792149893382
0,0,0,3.5,0.0
0,0,0,1.5,0.0
0,0,0,13.4,0.0
108,244,63,4.800000000000001,236.20520082578628
464,725,109,-7.6,786.1581775149272
379,559,123,25.0,515.9733832869683
61,0,61,5.7,55.36117794792957
4,5,4,-0.9,6.800801224259157
0,0,0,3.2,0.0
0,0,0,13.4,0.0
0,0,0,10.1,0.0
80,0,80,12.0,70.49229031374946
287,678,62,18.9,496.7003548482266
692,444,314,26.5,652.5294025755995
364,475,137,7.1000000000000005,548.8300428335851
0,0,0,22.0,0.0
256,103,206,9.7,272.3199381523885
0,0,0,8.3,0.0
242,604,71,4.2,540.0320831256056
0,0,0,-1.5,0.0
7,33,7,17.3,20.513471390980985
0,0,0,6.2,0.0
0,0,0,10.0,0.0
839,991,81,6.2,1043.56338721163
0,0,0,12.5,0.0
161,4,158,28.700000000000003,131.68571035872526
424,566,131,26.8,541.3777186271105
37,175,25,-2.3000000000000003,122.31280130138902
0,0,0,1.9,0.0
241,15,228,27.3,199.33019750088977
6,53,7,0.8,37.64389988751663
108,1,107,25.6,89.0660207602156
0,0,0,-2.8000000000000003,0.0
0,0,0,14.5,0.0
0,0,0,-2.5,0.0
683,312,402,19.1,631.5083201077841
64,0,64,14.6,55.69636096417432
0,0,0,5.2,0.0
8,48,8,22.1,34.38353088715156
576,712,127,26.5,691.8155179883366
0,0,0,23.0,0.0
483,396,235,24.6,523.8407695109433
18,18,17,23.6,22.482974714666952
685,590,204,24.5,696.5834469745141
0,0,0,6.4,0.0
48,105,38,24.200000000000003,97.56125051899946
0,0,0,0.2,0.0
513,401,241,25.4,552.4543824834115
387,92,319,25.4,345.3933661394874
0,0,0,14.1,0.0
0,0,0,3.0,0.0
0,0,0,8.3,0.0
34,274,20,6.1000000000000005,138.7526859251136
0,0,0,20.0,0.0
49,0,49,8.5,43.89537592829253
0,0,0,0.3,0.0
172,112,131,18.0,203.84673508442032
0,0,0,-0.3,0.0
584,815,86,25.3,739.4328914812568
0,0,0,-2.4000000000000004,0.0
0,0,0,-1.6,0.0
307,594,90,-9.7,582.4729996990136
154,461,68,1.2000000000000002,361.008010507441
0,0,0,8.5,0.0
91,15,86,2.1,90.39272178543922
841,636,268,23.700000000000003,799.3188649323671
259,53,227,28.700000000000003,226.4298543068908
0,0,0,10.3,0.0
736,860,93,26.4,825.1172794368904
5,0,5,21.6,4.204574504178979
102,287,55,24.3,237.95141196196928
0,0,0,6.6000000000000005,0.0
0,0,0,-0.6000000000000001,0.0
0,0,0,4.2,0.0
0,0,0,14.9,0.0
887,939,103,16.6,967.4807295437596
0,0,0,-2.9000000000000004,0.0
0,0,0,0.5,0.0
662,737,153,20.1,801.9984432340693
0,0,0,18.1,0.0
0,0,0,-7.6,0.0
0,0,0,-3.7,0.0
527,465,222,29.8,561.4896250722619
0,0,0,12.2,0.0
483,713,105,21.0,654.1724710307525
716,857,105,21.1,843.1680161882459
474,98,393,11.0,442.1536426027649
0,0,0,0.0,0.0
424,658,120,2.2,693.5144718972141
192,550,64,-12.0,510.6555732232444
338,241,219,23.1,388.2335219663213
908,801,165,27.200000000000003,831.1820065661439
0,0,0,21.8,0.0
17,166,13,-1.3,125.44470165966813
640,451,283,24.200000000000003,637.9377015202014
0,0,0,10.9,0.0
0,0,0,-3.3000000000000003,0.0
277,237,174,1.8,354.8065217745202
0,0,0,0.5,0.0
300,607,88,2.2,537.0779694059497
125,2,123,16.0,108.1920303545496
871,1017,80,6.5,1068.9043033315725
19,0,19,22.5,15.905707881476802
0,0,0,-4.2,0.0
99,3,98,16.1,86.85738225324872
571,388,274,21.4,584.164734002452
262,700,62,-1.8,540.0734094883435
7,0,7,22.5,5.859997640544085
0,0,0,21.1,0.0
303,51,268,18.4,273.79888647735885
0,0,0,2.6,0.0
127,2,126,11.9,112.76601332625776
798,655,221,31.700000000000003,746.3381510920226
0,0,0,22.3,0.0
0,0,0,6.0,0.0
209,9,201,29.200000000000003,170.42448361445176
0,0,0,16.0,0.0
0,0,0,1.7000000000000002,0.0
0,0,0,-3.7,0.0
0,0,0,13.4,0.0
0,0,0,22.1,0.0
0,0,0,2.0,0.0
0,0,0,-7.2,0.0
0,0,0,1.2000000000000002,0.0
275,349,137,22.1,360.1592787800345
565,964,65,0.9,924.6088642194107
659,485,272,31.4,639.5521992871209
0,0,0,-1.1,0.0
0,0,0,1.5,0.0
0,0,0,-4.800000000000001,0.0
123,564,37,4.1000000000000005,451.92695183110754
506,257,311,27.200000000000003,477.9668073069513
0,0,0,21.4,0.0
0,0,0,-0.3,0.0
0,0,0,11.4,0.0
446,277,273,11.3,499.0141203043549
0,0,0,19.6,0.0
0,0,0,3.6,0.0
205,65,173,20.3,202.5180214475718
414,815,65,19.6,732.4528565605356
0,0,0,1.7000000000000002,0.0
0,0,0,4.5,0.0
0,0,0,19.1,0.0
129,596,37,5.300000000000001,463.9781498724648
640,520,257,9.5,729.9235632208699
0,0,0,21.5,0.0
0,0,0,-0.9,0.0
294,50,262,25.4,257.6480794286276
0,0,0,20.200000000000003,0.0
547,725,120,12.8,776.4746690885629
842,778,160,30.6,806.0537185395285
81,47,71,0.8,97.54658242818748
0,0,0,12.1,0.0
0,0,0,17.5,0.0
942,924,108,18.1,953.2075887316704
0,0,0,23.5,0.0
262,30,242,23.4,227.1987778579843
0,0,0,21.5,0.0
123,2,122,6.0,112.3272810645552
507,138,394,23.8,452.6320605348676
0,0,0,19.700000000000003,0.0
462,123,364,29.6,401.89360411854926
0,0,0,6.5,0.0
264,13,252,24.200000000000003,220.91688533776437
0,0,0,-0.2,0.0
26,0,26,8.0,23.345913906234365
0,0,0,17.2,0.0
0,0,0,13.2,0.0
125,368,57,-3.2,298.6433539749441
14,0,14,14.9,12.165974517375474
0,0,0,22.1,0.0
115,445,43,16.400000000000002,284.89865054961047
0,0,0,-7.2,0.0
55,352,28,1.2000000000000002,224.54556616323748
960,894,112,27.9,866.8409861326239
0,0,0,13.7,0.0
563,157,423,28.0,483.5377795368132
829,834,124,28.1,837.2443645433738
0,0,0,3.6,0.0
0,0,0,21.200000000000003,0.0
880,879,109,25.3,880.4734310918578
0,0,0,4.4,0.0
0,0,0,2.3000000000000003,0.0
518,658,143,23.200000000000003,691.9512995369356
0,0,0,17.900000000000002,0.0
0,0,0,7.2,0.0
174,4,171,12.7,153.90947929430058
0,0,0,20.8,0.0
0,0,0,12.8,0.0
0,0,0,2.6,0.0
0,0,0,11.2,0.0
0,0,0,-1.3,0.0
33,107,22,14.1,70.64773066838801
618,975,74,-1.2000000000000002,977.029516550648
0,0,0,10.5,0.0
654,838,86,23.200000000000003,824.9603609385802
0,0,0,7.5,0.0
106,492,37,19.4,374.8793283907705
0,0,0,19.700000000000003,0.0
0,0,0,4.0,0.0
0,0,0,22.200000000000003,0.0
89,348,40,22.1,223.70958832131063
0,0,0,13.9,0.0
557,891,76,12.8,847.8177021231637
151,269,88,2.1,288.26499873105723
197,391,88,6.7,388.8155876535835
0,0,0,15.1,0.0
0,0,0,19.5,0.0
15,12,14,26.3,18.60820099937168
13,0,13,19.8,11.029975610575148
0,0,0,-4.800000000000001,0.0
351,689,78,25.4,615.9749823887096
334,200,225,10.3,383.4546882537162
0,0,0,24.200000000000003,0.0
76,2,75,9.4,68.38342229891487
0,0,0,12.9,0.0
0,0,0,18.0,0.0
640,831,107,19.5,798.2477162338918
89,215,54,24.9,188.7000919680469
0,0,0,10.3,0.0
0,0,0,14.5,0.0
0,0,0,4.1000000000000005,0.0
0,0,0,3.4000000000000004,0.0
36,297,21,0.0,175.80487529015198
54,34,48,5.7,64.82474690191034
365,34,335,27.9,302.9760409808393
531,749,121,-1.0,799.5505973738634
437,620,121,25.1,577.8404796034556
46,4,44,9.0,42.92583810362144
12,89,10,1.5,52.81772696106597
79,0,79,19.8,67.02831332580283
27,0,27,14.4,23.51953656630945
0,0,0,6.7,0.0
11,71,10,-3.9,45.80780310804168
48,113,36,18.8,105.87750029786808
0,0,0,-7.5,0.0
0,0,0,4.2,0.0
39,0,39,5.5,35.42754544147572
724,290,449,24.5,628.6208615180815
0,0,0,12.9,0.0
459,690,99,28.1,657.1735760862507
73,132,55,22.0,135.373919845244
0,0,0,10.1,0.0
0,0,0,4.2,0.0
25,54,22,24.200000000000003,50.98277647398334
0,0,0,0.7000000000000001,0.0
308,749,63,7.800000000000001,569.0392136595863
274,17,259,11.7,244.7746502500632
596,293,356,21.1,568.7191997878323
3,16,3,-2.7,10.530502683445524
0,0,0,5.4,0.0
0,0,0,17.900000000000002,0.0
74,118,52,4.7,134.18326814853728
0,0,0,15.4,0.0
0,0,0,-3.8,0.0
472,891,62,13.5,799.5851478272026
0,0,0,19.4,0.0
307,544,102,26.9,509.3415829779469
16,0,16,7.800000000000001,14.380129159352402
130,279,66,-4.5,282.06027222208
72,453,30,-4.9,296.7976640383725
